Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,WTP,R_t Switch threshold if social distancing is off,R_t Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-991540181.2,911758476,10995.55713,441762324.8,44176232.48,2,90925,4130,492,1826,1334,492,90925,1334,1826,339.8461538,3.019230769,11.52564103,31678.07692,1630.564103,14.69230769,98744.50641,0.319570925,0.01633501,0.000149007,0.730558598,0.020082486,23,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-971403611.3,1464197940,10551.94658,443806282.2,44380628.22,2,94020,4332,845,1752,907,845,94020,907,1752,254.3160377,3.886792453,8.108490566,34682.3066,2588.669811,12.08018868,98873.30189,0.348947476,0.025991291,0.000123031,0.517694064,0.018634333,31,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-894000271,500405854,9599.441722,414028184.9,41402818.49,2,68227,2878,888,1595,707,888,68227,707,1595,89.06451613,2.044665012,3.776674938,47596.29032,686.617866,5.995037221,98818.91563,0.480651685,0.006903633,6.19745E-05,0.443260188,0.02337887,58,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1014515412,772037341,11688.59553,430085635.3,43008563.53,2,86327,3663,1030,1942,912,1030,86327,912,1942,200.0711111,4.475555556,8.453333333,39787.02667,1255.591111,13.03111111,98738.49333,0.401302364,0.012616294,0.000132871,0.46961895,0.022495859,33,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-505771492.3,1543158763,8795.603304,65991327.09,6599132.709,0,69390,3038,992,1461,469,992,69390,469,1461,112.8975904,2.846385542,4.21686747,62257.57831,1012.490964,7.219879518,99251.10241,0.625358985,0.010168947,7.41951E-05,0.321013005,0.02105521,48,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1037640176,1604932531,12133.156,430982376.1,43098237.61,2,86523,3662,711,2016,1305,711,86523,1305,2016,194.3728814,2.877118644,8.38559322,30706.26271,1079.173729,11.38135593,98467.60593,0.310721745,0.010848229,0.000116298,0.647321429,0.023300163,34,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1040764148,539051477,11992.42042,441143127.1,44114312.71,2,91228,4023,903,1992,1089,903,91228,1089,1992,203.0195313,3.40625,7.59765625,33963.40625,2046.148438,11.1484375,98663.88281,0.342127132,0.020579011,0.000113836,0.546686747,0.021835401,37,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-548227284.1,1743124675,9470.998305,74677368.9,7467736.89,0,76233,3354,850,1573,723,850,76233,723,1573,152.405694,2.928825623,5.455516014,56833.71174,918.6619217,8.459074733,99160.48399,0.570895005,0.009226293,8.65954E-05,0.459631278,0.020634109,41,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-926796244.8,1965983789,10076.85746,422953371.7,42295337.17,2,76198,3189,1036,1674,638,1036,76198,638,1674,105.3769231,2.541025641,4.138461538,45711.43077,1137.046154,6.78974359,98867.74615,0.460674478,0.011433734,6.99172E-05,0.381123059,0.021969657,56,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-881281693.9,516774280,9193.638798,421599754,42159975.4,2,72523,3170,1113,1527,414,1113,72523,414,1527,80.30815109,2.085487078,2.890656064,45467.48907,923.387674,5.105367793,98892.73161,0.458586816,0.009286341,5.28012E-05,0.271119843,0.021055389,71,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-998389498.6,86603142,11251.91933,435793532.2,43579353.22,2,88466,3815,624,1869,1245,624,88466,1245,1869,285.6569767,3.534883721,10.72674419,32496.5407,1333.540698,14.31976744,98668.77907,0.32826279,0.013375069,0.000145509,0.666131621,0.021126999,25,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-820346576.3,1431870609,8122.24565,414234293.8,41423429.38,2,66819,2901,1057,1349,292,1057,66819,292,1349,62.92173913,1.706086957,2.196521739,51644.17913,807.1373913,4.033043478,99063.69913,0.520234708,0.008111221,4.20618E-05,0.216456635,0.020188868,83,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-878070866.5,1592383984,9162.878344,419926949.2,41992694.92,2,75060,3228,662,1522,860,662,75060,860,1522,146.8745387,2.3099631,5.442804428,45798.54982,809.6236162,7.904059041,98956.32841,0.461489008,0.008126389,8.09198E-05,0.565045992,0.020277112,39,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-890947729.6,1440183867,9314.863871,425204536,42520453.6,2,75571,3404,974,1547,573,974,75571,573,1547,134.2012579,2.933962264,4.701257862,47781.91195,1148.754717,7.72327044,98988.28616,0.481320047,0.011539022,7.96746E-05,0.370633894,0.020457854,46,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-919821950.8,1696510588,9867.849677,426429466.9,42642946.69,2,79808,3332,1149,1639,490,1149,79808,490,1639,135.2695925,3.460815047,4.959247649,49150.92163,1177.545455,8.55799373,99023.53918,0.494527249,0.0118324,8.78793E-05,0.298962782,0.020536788,46,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1046235033,895039877,12130.11931,439729067.7,43972906.77,2,91155,4011,995,2015,1020,995,91155,1020,2015,200.492126,3.826771654,7.771653543,33572.79528,1884.055118,11.67322835,98645.22441,0.338392273,0.018944312,0.000119297,0.506203474,0.022105205,37,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-994998368.4,129565953,11274.7251,431262113.4,43126211.34,2,83496,3631,1311,1873,562,1311,83496,562,1873,132.8629738,3.696793003,5.294460641,45497.64431,1726.03207,9.113702624,98856.00583,0.458025866,0.017371921,9.34568E-05,0.30005339,0.022432212,48,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-825043581.7,1902565669,8159.064842,417090339.6,41709033.96,2,67786,3047,658,1355,697,658,67786,697,1355,88.52193995,1.418013857,3.006928406,47039.52656,599.0138568,4.512702079,98975.94688,0.474352135,0.006016532,4.66995E-05,0.514771049,0.019975215,62,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-891400373.9,1984179288,9439.233547,419438696.6,41943869.66,2,71779,3060,1296,1568,272,1296,71779,272,1568,89.81481481,2.847222222,3.451388889,52733.53472,1252.259259,6.430555556,99024.53241,0.531073212,0.012591818,6.66808E-05,0.173469388,0.021845438,62,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1032364047,677377223,11912.95457,436716318,43671631.8,2,89785,3949,1055,1979,924,1055,89785,924,1979,172.6443662,3.60915493,6.816901408,41651.23239,2569.764085,10.54225352,98813.68662,0.418841022,0.025859492,0.000107552,0.466902476,0.022041789,40,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1301279265,973583301,10279.47399,787305565.1,78730556.51,4,84212,3946,1022,1707,685,1022,84212,685,1707,147.6179104,2.952238806,4.946268657,42008.06567,2041.38806,7.979104478,98902.7194,0.422735188,0.020521441,8.19198E-05,0.401288811,0.02027027,48,8
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-821724916.6,781062938,7880.330033,427708414.9,42770841.49,2,75233,3490,817,1308,491,817,75233,491,1308,120.6415094,2.075471698,3.374663073,42890.18598,936.7250674,5.557951482,99050.78706,0.432132721,0.009403045,5.75121E-05,0.375382263,0.017385988,53,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-988243733,338783425,11047.94441,435846512.3,43584651.23,2,89252,3922,1188,1835,647,1188,89252,647,1835,159.7039474,3.792763158,5.851973684,45758.40789,2398.302632,9.763157895,98974.80592,0.459733302,0.024125873,0.000100051,0.352588556,0.020559763,44,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-831698189,1027579040,8297.277625,416834307.7,41683430.77,2,69962,3087,1135,1378,243,1135,69962,243,1378,83.52888889,2.38,2.908888889,54411.89556,1178.94,5.404444444,99143.48,0.547494977,0.011845971,5.61169E-05,0.176342525,0.019696407,64,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-985951015.7,764973813,11011.76862,435362584.8,43536258.48,2,88050,3826,1170,1829,659,1170,88050,659,1829,153.3269841,3.615873016,5.653968254,43126.82222,1908.806349,9.374603175,98904.02857,0.43366913,0.019195624,9.57873E-05,0.360306178,0.020772288,44,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1042680539,1245753446,12058.07982,439776548.6,43977654.86,2,92540,4065,1035,2003,968,1035,92540,968,2003,194.2557252,3.877862595,7.5,39346.89695,2418.347328,11.42748092,98788.62214,0.395703256,0.024330445,0.000116715,0.483275087,0.021644694,38,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-904394537.2,1013177794,9703.209455,419234064.5,41923406.45,2,73533,3204,883,1612,729,883,73533,729,1612,107.2142857,2.269230769,4.252747253,44114.64835,846.9010989,6.708791209,98822.64835,0.445280405,0.008512632,6.89418E-05,0.452233251,0.02192213,52,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-574679808.5,1395089249,10111.841,69087758.52,6908775.852,0,71861,3129,1103,1680,577,1103,71861,577,1680,118.4346505,3.212765957,4.930091185,60730.65957,1141.87234,8.291793313,99148.15805,0.610295679,0.011478984,8.50384E-05,0.343452381,0.023378467,47,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-470789265.9,1339545835,8140.376914,63770420.19,6377042.019,0,65387,2882,1190,1352,162,1190,65387,162,1352,75.97263158,2.368421053,2.686315789,69858.76842,1045.071579,5.195789474,99415.03158,0.700937387,0.010500945,5.37638E-05,0.119822485,0.020677209,68,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-945035458.4,219139554,10206.57091,434706912.7,43470691.27,2,85053,3805,490,1695,1205,490,85053,1205,1695,285.6608187,2.783625731,9.777777778,36688.60819,1304.97076,12.6374269,98826.91228,0.370043314,0.013074604,0.000128106,0.710914454,0.01992875,25,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-804952168.4,1336508942,7916.287008,409137818,40913781.8,2,62603,2691,704,1315,611,704,62603,611,1315,84.43939394,1.666666667,3.181818182,53516.48232,642.0025253,4.936868687,99058.01515,0.539335628,0.00644672,5.11965E-05,0.464638783,0.021006054,57,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-531369922.2,448559423,9394.843176,61627763.4,6162776.34,0,66737,2754,1257,1561,304,1257,66737,304,1561,78.88761468,2.752293578,3.419724771,65514.79587,1179.688073,6.316513761,99236.48165,0.658194295,0.011864962,6.49879E-05,0.194746957,0.023390323,63,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-880771242.4,2110028840,9104.730441,425534720.4,42553472.04,2,76810,3529,935,1512,577,935,76810,577,1512,120.6882022,2.469101124,4.058988764,44596.36798,1056.235955,6.70505618,98969.53371,0.44929729,0.01061071,6.90909E-05,0.381613757,0.019685449,51,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1043451112,1982030155,12318.40671,427530776.6,42753077.66,2,85151,3530,1242,2047,805,1242,85151,805,2047,135.0658307,3.771159875,6.24137931,46139.55172,1776.257053,10.15673981,98783.40125,0.464394645,0.017890972,0.000103867,0.393258427,0.024039647,46,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-904223082.2,696219407,9726.710628,417887550.8,41788755.08,2,73398,3129,630,1616,986,630,73398,986,1616,149.0503876,2.302325581,6.096899225,49683.85271,947.3410853,8.542635659,98948.4845,0.50044599,0.009509669,8.74256E-05,0.610526316,0.022003324,37,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-951884243,1402539442,10256.17898,439075293.8,43907529.38,2,89251,3976,847,1703,856,847,89251,856,1703,199.6953125,3.23828125,6.51953125,34833.12891,1598.0625,9.80859375,98821.83594,0.350920403,0.016054414,0.000100119,0.502642396,0.019081019,37,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1015401690,1319833493,11464.28916,442187231.8,44218723.18,2,94073,4169,932,1904,972,932,94073,972,1904,186.0106007,3.22614841,6.593639576,30395.4947,2245.363958,9.886925795,98670.40283,0.306116988,0.022588789,0.000100842,0.510504202,0.020239601,41,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-931733386.2,663608076,10108.02935,426331918.9,42633191.89,2,79046,3520,1249,1679,430,1249,79046,430,1679,124.2144928,3.47826087,4.67826087,48816.05217,1383.255072,8.304347826,98975.83478,0.491399701,0.013907782,8.53565E-05,0.256104824,0.021240796,50,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-851076423.4,414696500,8705.340041,415809421.3,41580942.13,2,68617,2968,1197,1446,249,1197,68617,249,1446,72.2372549,2.2,2.678431373,54219.87451,929.6745098,5.043137255,99074.07843,0.545802112,0.009346907,5.21075E-05,0.172318339,0.021059228,72,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-565282351.8,1249738535,9966.997061,66932498.73,6693249.873,0,71408,2997,1047,1656,609,1047,71408,609,1656,120.6070288,3.21086262,5.099041534,60883.63578,909.7859425,8.47284345,99153.92652,0.611835048,0.009144077,8.67926E-05,0.367753623,0.023191328,45,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-866061353.2,614415382,9029.2476,414598973.1,41459897.31,2,67294,2890,1183,1500,317,1183,67294,317,1500,88.06356968,2.748166259,3.496332518,56588.80685,1042.349633,6.386308068,99090.11491,0.569630795,0.010474139,6.59494E-05,0.211333333,0.022290249,59,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-500094682.4,524899953,8533.775742,73405895.33,7340589.533,0,74628,3421,993,1417,424,993,74628,424,1417,116.1850829,2.643646409,3.781767956,57789.56077,1196.237569,6.513812155,99248.29558,0.58030069,0.012014346,6.68582E-05,0.299223712,0.018987511,52,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-980291514.4,1338977757,10915.11289,434535870,43453587,2,86253,3829,429,1813,1384,429,86253,1384,1813,258.7659574,2.186170213,9.505319149,31813.23404,1205.654255,11.78723404,98646.69149,0.321496058,0.012091619,0.000119699,0.763375621,0.021019802,27,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-956140067.4,341384587,10576.69206,427305464.2,42730546.42,2,79501,3389,976,1757,781,976,79501,781,1757,119.4644809,2.549180328,4.647540984,35991.48634,735.1393443,7.31147541,98639.3306,0.363961015,0.007394083,7.51742E-05,0.444507684,0.022100351,53,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1001729198,2032000160,11412.73048,431092673.4,43109267.34,2,85333,3733,1198,1896,698,1198,85333,698,1896,147.7662338,3.785714286,5.983766234,45055.81169,1875.016234,9.873376623,98860.59091,0.453379061,0.018865842,0.000101105,0.36814346,0.022218837,44,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-987226206.3,779488939,11124.28141,431012135.6,43101213.56,2,86449,3702,782,1848,1066,782,86449,1066,1848,187.1260163,3.048780488,7.321138211,37567.87805,1332.361789,10.51219512,98754.2439,0.378589474,0.013385038,0.000107523,0.576839827,0.021376765,36,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-943571757.3,1449019578,10466.41364,420251075.3,42025107.53,2,75732,3162,1295,1739,444,1295,75732,444,1739,106,3.377717391,4.554347826,51496.47826,1282.595109,8.067934783,98952.03533,0.518519401,0.012901051,8.29708E-05,0.255466053,0.022949348,52,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-486364223.2,351952211,8239.809133,74373766.56,7437376.656,0,72282,3411,933,1368,435,933,72282,435,1368,131.3619632,2.739263804,4.036809816,59426.40491,985.1441718,6.898773006,99278.40798,0.596760408,0.009889453,7.08428E-05,0.317982456,0.018926135,47,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-881795050.7,486595046,9187.96605,422396748.2,42239674.82,2,73889,3247,1326,1526,200,1326,73889,200,1526,79.98425197,2.466535433,2.848425197,54010.65551,1199.356299,5.466535433,99100.26181,0.543172732,0.012061455,5.64693E-05,0.131061599,0.020652601,71,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-949646689.7,296745624,10474.10482,425941448.7,42594144.87,2,81765,3565,960,1740,780,960,81765,780,1740,149.2439024,3.191637631,5.881533101,41853.59233,1402.825784,9.191637631,98826.67247,0.421982929,0.014100983,9.46278E-05,0.448275862,0.021280499,41,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-784754618.2,1671484194,7519.850238,408762106.3,40876210.63,2,61806,2714,860,1249,389,860,61806,389,1249,76.71064815,1.837962963,2.724537037,54779.47685,734.8703704,4.717592593,99125.94213,0.55179562,0.007377589,4.90182E-05,0.311449159,0.020208394,62,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-997951074.2,422157396,11192.72092,438315028.3,43831502.83,2,92406,4063,783,1859,1076,783,92406,1076,1859,256.1472081,3.883248731,9.299492386,32709.18782,1750.730964,13.26903553,98747.66497,0.329665353,0.01757547,0.000134738,0.57880581,0.020117741,29,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1001790115,1916599091,11300.31026,436774602,43677460.2,2,87870,3815,713,1877,1164,713,87870,1164,1877,221.7589286,3.040178571,8.1875,31137.25,1368.9375,11.39285714,98610.85268,0.314647039,0.013748712,0.000116261,0.620138519,0.021361102,32,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1039588561,1005953941,11950.63489,442056816.6,44205681.66,2,92452,4104,779,1985,1206,779,92452,1206,1985,260.6039604,3.787128713,9.673267327,31210.46535,1852.50495,13.51485149,98643.14851,0.314740159,0.018601865,0.000137566,0.607556675,0.021470601,29,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1006524728,1422765615,11561.83486,428432984.8,42843298.48,2,83328,3546,759,1921,1162,759,83328,1162,1921,164.3962963,2.688888889,6.948148148,34382.31111,1068.125926,9.77037037,98567.6037,0.347512635,0.010740285,9.9893E-05,0.604893285,0.023053475,39,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-522730474.9,699740192,9155.701512,64945399.3,6494539.93,0,67243,2797,1150,1521,371,1150,67243,371,1521,83.59817352,2.5456621,3.356164384,59569.26712,914.413242,5.95890411,99127.44064,0.599090096,0.009194544,6.13031E-05,0.243918475,0.022619455,63,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-516457654.7,240885764,8934.990087,69708150.3,6970815.03,0,71234,3158,1101,1484,383,1101,71234,383,1484,98.31265509,2.622828784,3.533498759,65352.68983,1078.841191,6.255583127,99326.04218,0.655835253,0.010842533,6.44617E-05,0.258086253,0.020833041,58,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-912680618.6,2023806564,9652.701648,430045536.3,43004553.63,2,82365,3708,936,1603,667,936,82365,667,1603,170.752809,3.344569288,5.812734082,39907.95506,1292.816479,9.310861423,98908.59925,0.402268619,0.012979587,9.5546E-05,0.416094822,0.01946215,39,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-777097772.5,1907493879,7334.266164,410384464.3,41038446.43,2,61027,2656,926,1218,292,926,61027,292,1218,65.04380952,1.643809524,2.182857143,57028.60762,726.9180952,3.935238095,99172.08,0.574076928,0.007299793,4.1013E-05,0.239737274,0.019958379,74,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-1022682223,1565815291,11850.84454,430139996.1,43013999.61,2,85083,3558,1211,1969,758,1211,85083,758,1969,135.9424242,3.572727273,5.803030303,42509.42424,2087.481818,9.466666667,98758.33636,0.428064835,0.021013286,9.70678E-05,0.384966988,0.023142108,48,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-481770926.6,784442364,8238.343669,69853743.1,6985374.31,0,71601,3304,1002,1368,366,1002,71601,366,1368,117.1260997,2.80058651,3.832844575,56676.91789,1113.683284,6.7771261,99224.60117,0.569558669,0.011179635,6.97716E-05,0.26754386,0.019105878,48,0
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-938416249.9,206369745,10115.87456,432622522.2,43262252.22,2,84366,3758,696,1680,984,696,84366,984,1680,188.6772908,2.653386454,6.529880478,37386.5498,1403.960159,9.298804781,98825.92829,0.376859019,0.014096871,9.51143E-05,0.585714286,0.019913471,36,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-997079186.8,2087235992,11186.53809,437752282.2,43775228.22,2,92823,4026,811,1858,1047,811,92823,1047,1858,245.6176471,3.862745098,8.911764706,34997.77451,1986.671569,12.89705882,98806.28922,0.35230042,0.019949427,0.000131455,0.56350915,0.020016591,30,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-917701812.3,1019092536,9790.322279,428185698.3,42818569.83,2,78463,3488,1126,1626,500,1126,78463,500,1626,121.9146006,2.958677686,4.325068871,45400.06336,1187.928375,7.41046832,98927.58953,0.457357764,0.01194243,7.62586E-05,0.307503075,0.020723143,52,4
D:1| T0: 0.10| T1: 515.00| I0: 6978.7| I1: 406.3| WTP: 600000,1,0.096153846,515,600000,1,0.2,6978.7106,406.30045,-862024124.2,1885906113,8915.479194,416250164.5,41625016.45,2,68455,2963,645,1481,836,645,68455,836,1481,134,2.170818505,5.106761566,50548.13523,745.0177936,7.391459075,98980.30605,0.509498579,0.007477176,7.59501E-05,0.564483457,0.021634651,41,4
